"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLEKHA1",4.68959191008528e-37,0.345635515660528,0.908,0.773,1.91077422376425e-32
"DANT2",4.79163009560295e-37,0.278047925813212,0.996,0.957,1.95234968245342e-32
"LINC01622",4.86398398635213e-37,-0.537992421448457,0.006,0.181,1.98183027523918e-32
"STUM",4.9428218439571e-37,-0.924783484718608,0.251,0.462,2.01395276032032e-32
"SOWAHA",5.04440182280045e-37,0.301857021550583,0.363,0.177,2.05534152270005e-32
"HELZ",5.17583207539206e-37,0.378168232121956,0.915,0.804,2.10889277911849e-32
"IQCA1",5.23966510610927e-37,0.343049451082898,0.704,0.488,2.13490154748422e-32
"MYO9A",5.83484329898681e-37,0.286209624754062,0.98,0.92,2.37740690217217e-32
"RNF180",6.04213352428513e-37,0.416147567541949,0.864,0.736,2.46186730446997e-32
"MAP3K20",6.88753506330502e-37,0.425740303092439,0.454,0.251,2.80632616154363e-32
"ATXN1",7.01865919366488e-37,0.38139125068003,0.979,0.961,2.85975268845876e-32
"SLC6A7",7.18396443021966e-37,-0.563805739670005,0.184,0.398,2.927106307093e-32
"NOL4",7.69568768814864e-37,0.408087564106578,0.946,0.843,3.13560794853616e-32
"BAIAP2",7.80853400462467e-37,0.250529733301422,0.869,0.626,3.18158718018432e-32
"TRANK1",7.97243214116104e-37,0.432511944982585,0.85,0.692,3.24836747591607e-32
"LIMA1",9.11423135010034e-37,0.480498201386415,0.578,0.39,3.71359356359838e-32
"CCDC24",9.37341104459859e-37,-0.480102384332684,0.261,0.474,3.81919633012169e-32
"IQSEC3",9.38379092685927e-37,0.312447284991762,0.871,0.682,3.82342561314881e-32
"B3GLCT",9.57225073417389e-37,-0.917384890236796,0.363,0.547,3.90021356163915e-32
"UBE2QL1",9.69091111391296e-37,0.406204968656661,0.663,0.463,3.94856173336384e-32
"LYST",9.8278462805526e-37,0.379202272210734,0.934,0.841,4.00435596701116e-32
"TBC1D32",1.07749200243371e-36,0.385877427703034,0.934,0.811,4.39024116391617e-32
"LIPA",1.10768857858471e-36,-0.738114313318782,0.548,0.707,4.51327711344339e-32
"ARHGEF9",1.1398826755951e-36,0.315184098968428,0.943,0.827,4.64445196171224e-32
"LGI4",1.18738948491878e-36,-0.497785726026886,0.173,0.383,4.83801845630157e-32
"TOX3",1.21677742033859e-36,-0.840617423491617,0.316,0.544,4.95775959916959e-32
"CREB5",1.24706744114235e-36,-0.586292251161195,0.078,0.288,5.08117628893451e-32
"CAMKV",1.33693718932807e-36,0.364162667329279,0.851,0.666,5.44735057791721e-32
"MYO16",1.33824352186167e-36,0.513290976978354,0.822,0.627,5.45267322982539e-32
"THSD4-AS1",1.34158426541685e-36,-0.380343064301716,0.022,0.204,5.46628508944098e-32
"JAG1",1.36679983345452e-36,0.53106602318083,0.472,0.279,5.56902592141045e-32
"TOP2B",1.37787725504346e-36,0.36420251585744,0.886,0.733,5.61416087567457e-32
"TSPYL4",1.45468636271992e-36,0.31889577302583,0.592,0.366,5.92711958490232e-32
"KCNV1",1.90776999748523e-36,-0.535263307908184,0.084,0.285,7.77320885475355e-32
"TBR1",1.9262880916003e-36,-0.322442581621591,0.004,0.174,7.84866082922541e-32
"DGKH",2.1831487579884e-36,0.30287440045867,0.861,0.694,8.89523961442372e-32
"ELAPOR2",2.18614688947845e-36,0.432928463788288,0.798,0.633,8.90745550117994e-32
"NAALADL2",2.74236343531357e-36,0.539826053987904,0.871,0.786,1.11737598171851e-31
"FAM66C",2.80745978170556e-36,0.406402961096928,0.832,0.697,1.14389948805593e-31
"RIN2",3.08792907719649e-36,0.459750973484559,0.564,0.353,1.25817670250371e-31
"USP22",3.24248439537896e-36,0.380361677637955,0.892,0.765,1.32115026689716e-31
"COBLL1",3.41848762962811e-36,-0.851630472139457,0.026,0.208,1.39286278469197e-31
"CHST1",3.42358849529496e-36,-0.66534889947192,0.261,0.465,1.39494113240793e-31
"SLC22A24",3.99831230710111e-36,-0.39873433709908,0.035,0.221,1.62911234952835e-31
"OTOGL",4.52464716478254e-36,-0.723988819243882,0.074,0.274,1.84356748729065e-31
"EPHA3",4.69394678547285e-36,-0.427330695193475,0.293,0.549,1.91254861774091e-31
"ARMC2",4.76070092846148e-36,0.318751585435697,0.892,0.73,1.93974759330163e-31
"ELAVL2",4.96298541443723e-36,-0.912234389915948,0.542,0.727,2.02216840711245e-31
"ATAD2B",5.08398132828342e-36,0.407080462387859,0.83,0.677,2.07146819220908e-31
"MACROH2A1",5.56667170705495e-36,0.365551320975305,0.843,0.68,2.26814038703954e-31
"ATP2B4",6.72140872538168e-36,0.250312904640095,0.922,0.701,2.73863798515676e-31
"NCOA1",7.3690341497589e-36,0.292812532464462,0.995,0.971,3.00251296431926e-31
"DNAJC15",7.55435586581693e-36,0.429492085676406,0.606,0.416,3.07802229752711e-31
"ANTKMT",8.0138517012244e-36,-0.423130916510329,0.245,0.457,3.26524387566388e-31
"ASH1L",8.21824726681492e-36,0.284183096081561,0.983,0.942,3.34852484886374e-31
"FRMD5",9.65288069013211e-36,-1.00006742185222,0.715,0.867,3.93306623719433e-31
"P2RY14",1.15040876251045e-35,-0.517197932949785,0.145,0.351,4.68734050284884e-31
"GP1BB",1.17723231909875e-35,0.331322961108201,0.762,0.558,4.79663308416786e-31
"DOC2A",1.22926977577391e-35,-0.56282841980844,0.308,0.506,5.0086597013908e-31
"CHST9",1.25184069022783e-35,0.355727875460616,0.51,0.314,5.10062489233329e-31
"TSPYL1",1.42544576324873e-35,0.309938526734935,0.814,0.621,5.80797876235696e-31
"TNS3",1.44676227619834e-35,0.256873672537869,0.24,0.095,5.89483289437013e-31
"ACOT11",1.5705658752957e-35,-0.640972396105775,0.141,0.351,6.39927065889233e-31
"GPR149",2.08962542600461e-35,0.469351569397568,0.238,0.093,8.51417879825576e-31
"B3GALT5",2.22866319406067e-35,0.33073018129927,0.401,0.211,9.08068818420021e-31
"WNK3",2.28325971486308e-35,0.393497748672118,0.582,0.379,9.30314170820962e-31
"LYPD9P",2.53074814278993e-35,-0.380184482818633,0.011,0.182,1.03115333077976e-30
"METTL25",2.58744542220949e-35,0.489112184490383,0.754,0.59,1.05425463727926e-30
"PDE1C",2.67126882444912e-35,-0.648496422737229,0.335,0.593,1.08840848252179e-30
"ZNF831",2.77619165753965e-35,0.336210678900328,0.636,0.405,1.13115929086453e-30
"KCNT2",2.81010149487355e-35,-0.740434833396117,0.502,0.722,1.14497585408623e-30
"XKR6",2.88659557198437e-35,0.517254858452103,0.847,0.879,1.17614336580503e-30
"PIP4K2A",2.92959018079657e-35,0.417837589598276,0.738,0.562,1.19366151916556e-30
"TAFA2",3.38670201439372e-35,-1.28928886940135,0.752,0.827,1.37991173576472e-30
"DACH1",3.48698841367528e-35,0.258222260516155,0.465,0.258,1.42077342915199e-30
"LINC01435",4.4751298167066e-35,-0.913741480038844,0.09,0.291,1.8233916438171e-30
"GLDN",4.54433300898528e-35,0.513819239528525,0.514,0.319,1.85158848451105e-30
"HOPX",4.62254362487765e-35,-0.739449786800854,0.238,0.433,1.8834553999564e-30
"TULP4",4.82067038971365e-35,0.301463308009711,0.894,0.758,1.96418215028883e-30
"CUX2",5.41846127438201e-35,0.408754066293709,0.524,0.319,2.20775204624695e-30
"CARM1P1",5.51658615990743e-35,-1.27718802361128,0.032,0.21,2.24773303085428e-30
"NMNAT2",5.96325331895788e-35,0.329688090972627,0.981,0.898,2.42972756480939e-30
"SHFL",5.97130106480434e-35,-0.43913749722188,0.399,0.589,2.43300661885453e-30
"CHD1L",6.17144791042487e-35,0.399613328123712,0.689,0.48,2.51455645110261e-30
"CDK19",6.68109987358831e-35,0.424990014389542,0.87,0.72,2.72221414349356e-30
"CDKL1",6.69594477203678e-35,-0.551732474584983,0.368,0.575,2.72826269736639e-30
"SATB1-AS1",6.81428071967147e-35,-1.03513715254931,0.104,0.303,2.77647867923014e-30
"MIR181A2HG",7.05709196451757e-35,-0.364043236769705,0.124,0.337,2.87541212094268e-30
"ADCY5",7.19540048236978e-35,0.539968446770865,0.771,0.661,2.93176592654157e-30
"EPS15",7.37592252750017e-35,-0.564991174218098,0.454,0.651,3.00531963382994e-30
"ITGA8",7.76309867962399e-35,-0.950078143829024,0.05,0.237,3.1630745570128e-30
"ALCAM",8.42764962915752e-35,0.469792513345799,0.832,0.729,3.43384584140023e-30
"PIP5K1B",9.13907909303878e-35,-1.13362712252694,0.297,0.502,3.72371777645865e-30
"ANKRD18A",9.20528439194055e-35,0.256309142530367,0.426,0.222,3.75069312549618e-30
"TEX9",9.31599685114976e-35,0.52831854777109,0.585,0.4,3.79580291700097e-30
"COL24A1",9.55368289748451e-35,-1.31001607140281,0.165,0.368,3.89264809658006e-30
"CRYM",9.70174123302228e-35,-0.767531227496683,0.254,0.454,3.95297446539493e-30
"CKMT2",9.73054044241623e-35,-0.486482809492,0.083,0.277,3.96470870326249e-30
"PHKA2",1.19957035156845e-34,0.378947723541129,0.525,0.325,4.88764939746567e-30
"ID2",1.34867464252358e-34,-0.425868884454385,0.035,0.217,5.49517483096233e-30
"YTHDC1",1.54560986018027e-34,0.330369271373631,0.803,0.601,6.29758737530453e-30
"SNX10",1.56486988523813e-34,-0.650825865152647,0.54,0.687,6.37606234740277e-30
"C8orf87",1.78761715079491e-34,0.262880972466091,0.144,0.043,7.28364608091386e-30
"RPL41",2.01766389577792e-34,-0.367450217768233,0.103,0.304,8.22097154334713e-30
"COL23A1",2.03888101451704e-34,-0.444388181965292,0.046,0.23,8.30742069364967e-30
"DLG2-AS2",2.12249325973697e-34,-0.653449640954751,0.382,0.557,8.64809878679827e-30
"GLYATL2",2.17963024838446e-34,-0.469511824809209,0.08,0.28,8.88090344704248e-30
"NNAT",2.19653643409163e-34,0.389866910841989,0.736,0.525,8.94978770070635e-30
"PTGFRN",2.56672821685122e-34,0.281630021762561,0.291,0.131,1.04581341195603e-29
"ST8SIA3",3.05784044225918e-34,0.315911928051393,0.813,0.623,1.2459170881985e-29
"PNMA8A",3.07912196094245e-34,0.352989853601172,0.594,0.393,1.254588242986e-29
"CASTOR3",3.37776121537224e-34,0.320538620764876,0.864,0.71,1.37626880720342e-29
"NPTX2",3.39427204952291e-34,-0.56312556278073,0.129,0.33,1.38299614657811e-29
"ATRX",3.44651720924452e-34,0.292850647604528,0.983,0.946,1.40428343690668e-29
"HINT1",3.5892321220845e-34,-0.507207577985083,0.543,0.686,1.46243262814333e-29
"AQR",3.65328335238394e-34,0.467092028152192,0.8,0.637,1.48853030192884e-29
"CASZ1",3.70861155255074e-34,0.355997144453732,0.17,0.058,1.5110737770868e-29
"SEPTIN9",3.8762009643128e-34,-0.457637105755843,0.16,0.374,1.57935808290925e-29
"PVT1",4.29599166211181e-34,-0.622455998675078,0.225,0.449,1.75040180272746e-29
"MCU",4.60510877350665e-34,-0.599138546445511,0.447,0.657,1.87635156976528e-29
"DNAH7",5.12936426787493e-34,-0.821309025194051,0.397,0.589,2.08995947094564e-29
"NUAK1",5.78481570091026e-34,-0.83182489889929,0.413,0.596,2.35702315733588e-29
"NPTXR",6.30286106956163e-34,-0.858001129932187,0.661,0.738,2.56810074279288e-29
"CCNH",6.69455348550872e-34,0.361570231658837,0.952,0.898,2.72769581767053e-29
"ERC2",7.79459420495346e-34,-1.32599167973196,0.97,0.942,3.17590740880829e-29
"WDR1",7.99959063691671e-34,0.348102068692869,0.421,0.235,3.25943320501171e-29
"PHIP",8.37094259138739e-34,0.369764690610095,0.952,0.905,3.41074055886079e-29
"STARD13",8.75392848062447e-34,-0.804371242969525,0.266,0.496,3.56678815943044e-29
"APBA1",9.02014228512873e-34,0.272722382600054,0.954,0.871,3.6752569740757e-29
"DSEL",9.38491152655105e-34,-0.469770400921019,0.141,0.345,3.82388220149323e-29
"RPS27A",1.03933775225851e-33,-0.689911945715576,0.52,0.659,4.23478167157729e-29
"C1orf21",1.06612223140652e-33,0.36765250354075,0.931,0.827,4.34391503186587e-29
"NIPBL",1.10185859873019e-33,0.286889790135288,0.957,0.886,4.48952286052616e-29
"HTR4",1.13026332663066e-33,-0.659233297747399,0.197,0.43,4.60525792435662e-29
"PIBF1",1.14934886695286e-33,0.35301459827993,0.923,0.838,4.68302195839942e-29
"LYPD6B",1.18913754212504e-33,-0.619200001036722,0.017,0.186,4.84514091538849e-29
"SH3BP4",1.25311636519165e-33,-0.473725250658055,0.028,0.201,5.10582262997337e-29
"STARD9",1.2644901377971e-33,-0.485374916618317,0.166,0.375,5.15216506645427e-29
"TBC1D8",1.27437001722642e-33,0.377014086318389,0.796,0.604,5.19242063518905e-29
"OLFM1",1.48065681303106e-33,-0.827687437020533,0.696,0.77,6.03293618469504e-29
"ALK",1.49217273720359e-33,0.429612236788121,0.626,0.456,6.07985781773604e-29
"PCSK2",1.57937167534306e-33,-1.00282667401018,0.735,0.84,6.43514989118528e-29
"KHDRBS2",1.66432232259018e-33,0.436759673408274,0.91,0.892,6.78128130339367e-29
"STAT5B",1.6805453429486e-33,0.337979865614096,0.683,0.469,6.84738199984406e-29
"PDZD2",1.70106704792304e-33,-0.945297976089755,0.684,0.79,6.93099768676244e-29
"PRKAA2",1.80326438105557e-33,-0.612640824519592,0.744,0.821,7.34740072061091e-29
"NALCN",1.87362466835938e-33,0.316808945810828,0.974,0.931,7.63408371123028e-29
"KIAA2012",1.90625687321742e-33,0.406474656698325,0.537,0.336,7.76704362992439e-29
"PLXDC1",2.02495887771536e-33,0.285998161355643,0.356,0.18,8.25069494725125e-29
"DOCK7",2.15790319251309e-33,0.351455172903115,0.917,0.808,8.7923765578946e-29
"SLC22A9",2.15899648292653e-33,-0.435981274274558,0.045,0.224,8.79683116968413e-29
"STAT4",2.17860408889739e-33,0.490598999905361,0.469,0.277,8.87672236021242e-29
"BCAN",2.1969267462651e-33,-0.318207485412137,0.033,0.21,8.95137802765717e-29
"RPS15",2.36265775216178e-33,-0.512612439358368,0.439,0.613,9.62664901118316e-29
"KCNIP2",2.39881665799833e-33,0.444813516090153,0.639,0.453,9.77397847301421e-29
"NPAS2",3.3156380939114e-33,0.416668161512767,0.843,0.704,1.3509567413642e-28
"STAT1",3.43713422120398e-33,-0.626727438004989,0.578,0.692,1.40046033842956e-28
"RPS14",3.53281293758974e-33,-0.496364049937964,0.473,0.641,1.43944463142094e-28
"AFAP1",3.80281504430502e-33,0.393575621337851,0.83,0.65,1.54945698980208e-28
"ELP4",4.39414107778356e-33,0.367414383728657,0.874,0.746,1.79039278214291e-28
"PTN",4.56152547951625e-33,-0.766404431933025,0.08,0.269,1.8585935566289e-28
"ACYP2",4.61425508742421e-33,0.389925904468396,0.937,0.888,1.880078235371e-28
"RAB40B",5.03411951086203e-33,0.26758405067641,0.832,0.61,2.05115199470073e-28
"CRTC3",5.15405913386135e-33,0.30038511559229,0.897,0.767,2.10002139409181e-28
"CHD5",5.42499829162683e-33,-0.690650718649264,0.613,0.736,2.21041555392335e-28
"LRRC49",5.75462295238458e-33,0.339701722184342,0.895,0.764,2.3447211219491e-28
"TEX2",5.76588608011229e-33,0.292812170274404,0.712,0.516,2.34931028334175e-28
"LINC00299",5.89752679156692e-33,-0.469829148915257,0.016,0.182,2.40294729122394e-28
"BRWD3",6.15451694445968e-33,0.376706611242445,0.752,0.575,2.5076579290201e-28
"LINC02796",6.36464727077236e-33,0.259137187014955,0.243,0.101,2.5932755304762e-28
"SNX24",6.4458725797464e-33,0.499724924517121,0.741,0.59,2.62637078261767e-28
"TPTEP2",7.71500886665502e-33,0.393798670492376,0.653,0.472,3.14348036271859e-28
"KANK1",7.93313321338279e-33,-0.58687112366296,0.054,0.237,3.23235512779282e-28
"TMEM14A",8.31765734425508e-33,-0.472428792977463,0.415,0.602,3.38902948491673e-28
"NPM2",8.55467692732879e-33,-0.432207620611825,0.33,0.533,3.48560311404011e-28
"YWHAH",8.6127375692273e-33,-0.672269167445559,0.761,0.805,3.50925992258166e-28
"TMEM155",9.23293907515839e-33,-0.481094669513109,0.035,0.208,3.76196102617329e-28
"GUK1",9.35423551191255e-33,-0.482404460728131,0.418,0.6,3.81138325932877e-28
"GPR137C",9.75134374730555e-33,0.443388949797099,0.838,0.725,3.97318500983965e-28
"CABIN1",1.02447132297514e-32,0.34761744035541,0.843,0.673,4.17420840546219e-28
"LINC00960",1.06639176262085e-32,-0.416314068485291,0.178,0.383,4.34501323679864e-28
"SIDT1",1.18906001821294e-32,-0.816581532516989,0.459,0.648,4.84482504420863e-28
"NTNG1",1.27098026223776e-32,0.370477526775834,0.639,0.417,5.17860907848776e-28
"SMAD9",1.55171715434502e-32,0.393468786675699,0.416,0.234,6.32247154537878e-28
"RPL24",1.62611462588674e-32,-0.544808001196694,0.384,0.567,6.62560404317553e-28
"ETV6",1.90814394636632e-32,0.564621156669803,0.619,0.449,7.77473250946958e-28
"PRRT2",2.15441479408417e-32,0.301319253801426,0.756,0.546,8.77816307849594e-28
"AHCYL2",2.16062716654903e-32,0.284136433615446,0.937,0.818,8.80347539010402e-28
"HOOK2",2.21203706336286e-32,-0.480499079293655,0.571,0.703,9.01294501467196e-28
"SERPINE2",2.23913357306165e-32,-0.542507869944057,0.079,0.27,9.12334974343969e-28
"BASP1",2.31382983525868e-32,-0.748077957206754,0.895,0.891,9.42769966376149e-28
"CLEC4GP1",2.32164077193866e-32,-0.28690362497863,0.007,0.164,9.45952532526408e-28
"SLC24A4",2.32890942242845e-32,-0.638815124966907,0.167,0.367,9.48914144168473e-28
"PJA2",2.39195951058248e-32,0.283673961470782,0.939,0.837,9.74603902586832e-28
"GRIA4",2.41786400368173e-32,-1.01099100934792,0.834,0.883,9.85158688300122e-28
"TSPAN7",2.53999907825492e-32,0.372427764751547,0.959,0.9,1.03492262443497e-27
"ANGPT2",2.91330469899282e-32,-0.378800337033779,0.134,0.331,1.18702599960462e-27
"DGKB",3.05759497572947e-32,0.315697856760761,0.96,0.887,1.24581707286097e-27
"DOP1A",3.0982071039142e-32,0.3139374572893,0.965,0.883,1.26236448448984e-27
"RPL8",3.16403729058051e-32,-0.449107831427248,0.349,0.541,1.28918699404703e-27
"NEUROD6",3.21029743971786e-32,-0.376635415737563,0.007,0.163,1.30803569181304e-27
"CBX5",3.27254186680015e-32,0.357573742528126,0.749,0.563,1.33339718362772e-27
"VXN",3.34616027644657e-32,-0.435227381077737,0.11,0.303,1.36339300463816e-27
"PTPRK",3.42083049111733e-32,-1.20919355264586,0.543,0.663,1.39381738360576e-27
"LINC02253",3.52605174682713e-32,-0.43652041260184,0.007,0.163,1.43668978424471e-27
"CLU",3.57556668252089e-32,-0.567548286430742,0.569,0.718,1.45686464479314e-27
"RPL11",3.64393574737568e-32,-0.55371388544101,0.399,0.574,1.48472162026822e-27
"KCNF1",3.78603660758174e-32,0.321794556787201,0.391,0.212,1.54262061575918e-27
"PDGFC",3.85917279000115e-32,-0.9999665376145,0.374,0.552,1.57241995328597e-27
"CELF3",3.88007842211694e-32,0.299387498833032,0.687,0.47,1.58093795309155e-27
"IRF1-AS1",4.40101901528338e-32,0.415190871595032,0.604,0.431,1.79319519777721e-27
"C9orf16",4.66749627033194e-32,-0.46250941730203,0.257,0.451,1.90177135534675e-27
"PCDH9-AS3",4.85549380661402e-32,-0.331436393117692,0.037,0.208,1.97837095150488e-27
"ATP5ME",4.91659406780747e-32,-0.402056524667164,0.272,0.478,2.00326625292815e-27
"WLS",5.04043473767019e-32,-0.851774070028258,0.116,0.309,2.05372513386372e-27
"RPL5",5.18147725953491e-32,-0.470101381209845,0.517,0.678,2.1111929093975e-27
"RNF217",6.10131124900213e-32,0.505967573075944,0.786,0.62,2.48597926840592e-27
"LURAP1L",6.17315509637159e-32,-0.396881608217994,0.135,0.34,2.51525204401661e-27
"XRN1",6.96292180830505e-32,0.314368553096023,0.922,0.81,2.83704249079389e-27
"RPS7",6.9998173305171e-32,-0.513835535502428,0.427,0.596,2.85207557131919e-27
"TMEM30A",7.78644262497916e-32,0.318225516308895,0.777,0.598,3.17258604754776e-27
"DENND3",8.52079049498134e-32,-0.75833818278035,0.318,0.491,3.47179608718015e-27
"BMS1P1",9.10061726919312e-32,-0.44633379073231,0.389,0.595,3.70804650633274e-27
"POGZ",9.34700824328637e-32,0.30117950919974,0.97,0.896,3.80843850872703e-27
"YLPM1",9.74708157254829e-32,0.278658493393555,0.934,0.83,3.9714483867348e-27
"KLHL20",9.93041585803956e-32,0.40422497916979,0.656,0.468,4.04614794135822e-27
"CRYBG3",1.08329389763379e-31,0.541893675097528,0.397,0.22,4.41388098590889e-27
"CSNK1G3",1.13751635846504e-31,0.35283648774349,0.853,0.702,4.63481040256582e-27
"SLC36A4",1.1513651389261e-31,0.375116196508256,0.873,0.726,4.69123725855438e-27
"MIR3936HG",1.26226746332662e-31,0.389497142008182,0.866,0.752,5.1431087793243e-27
"ST7-AS2",1.30377910636813e-31,-0.339184166887481,0.085,0.272,5.31224796889696e-27
"RPL29",1.40686917557056e-31,-0.413459878879172,0.286,0.483,5.73228845586226e-27
"DCBLD1",1.51255473330635e-31,-0.391254007909782,0.032,0.199,6.16290426085671e-27
"PPP2R1A",1.55554452302632e-31,0.311039301936089,0.74,0.542,6.33806615907075e-27
"RPL35A",1.63941729693064e-31,-0.499614010204127,0.41,0.591,6.6798057763439e-27
"DIS3L2",1.64759451127801e-31,0.340384986062154,0.894,0.788,6.71312383620226e-27
"MYO3B",1.68773639345917e-31,0.372181540481815,0.246,0.108,6.8766819351494e-27
"ATP5IF1",1.77522999382432e-31,-0.439327967568591,0.447,0.612,7.23317460983719e-27
"CEP128",1.87228377816582e-31,0.447546798712978,0.656,0.478,7.62862025413662e-27
"SLK",1.87594874692895e-31,0.437557274223932,0.688,0.504,7.643553169362e-27
"ADCY9",1.93061545992231e-31,0.340231365346682,0.887,0.728,7.86629269145346e-27
"ZMYND11",1.96763918202755e-31,0.299804744490036,0.936,0.831,8.01714584717127e-27
"EGF",2.04251366327811e-31,-0.469847359085957,0.041,0.212,8.32222192102665e-27
"RGL2",2.10020484853531e-31,0.286282902835217,0.415,0.234,8.55728465535713e-27
"CAMKMT",2.19320145395665e-31,0.663432998709939,0.775,0.656,8.93619932414636e-27
"QSER1",2.36283618136962e-31,0.338106693319224,0.774,0.591,9.62737602099052e-27
"AFF2",2.54690618124149e-31,-1.01458199671989,0.322,0.514,1.03773692354685e-26
"KCTD8",2.67323326947604e-31,0.948267918591517,0.631,0.503,1.08920889564801e-26
"CYP20A1",2.81262576115174e-31,0.338565095421784,0.494,0.303,1.14600436638128e-26
"TMEM159",2.85153750347926e-31,0.268627375714975,0.269,0.123,1.16185895579262e-26
"REEP1",2.99522991526369e-31,0.278138650744061,0.927,0.79,1.22040642897419e-26
"CECR7",3.21079317236998e-31,0.392713338833863,0.548,0.367,1.30823767808215e-26
"HYDIN2",3.60366587433031e-31,0.342316031546933,0.873,0.749,1.46831366049588e-26
"PKN2-AS1",4.23550765905985e-31,-1.07274902157586,0.264,0.452,1.72575759568393e-26
